2024-04-02 19:50:37,323: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-02 19:50:38,801: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-02 19:50:38,804: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-02 19:50:38,806: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-02 19:50:38,806: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-02 19:50:38,807: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:38[0m
2024-04-02 19:50:39,122: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,122: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,123: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,124: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,124: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,126: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,128: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,128: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,129: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,129: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,129: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,130: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,131: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-02 19:50:39,132: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,132: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,133: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,134: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,134: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,134: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,136: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-02 19:50:39,136: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-02 19:50:39,136: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,136: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,137: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,137: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,137: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,138: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,140: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-04-02 19:50:39,140: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,141: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,143: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-02 19:50:39,143: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,143: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,144: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,145: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,145: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,145: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,147: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-04-02 19:50:39,147: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-02 19:50:39,150: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,150: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,151: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,152: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,152: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,152: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,152: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,153: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,155: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,157: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-04-02 19:50:39,157: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-04-02 19:50:39,159: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,159: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,160: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,160: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,161: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,161: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,161: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,162: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,162: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,162: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,164: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,165: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-04-02 19:50:39,165: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-04-02 19:50:39,166: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,167: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,168: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,168: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,168: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,168: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,169: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,169: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,169: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,170: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,171: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,173: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-04-02 19:50:39,173: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-04-02 19:50:39,175: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,176: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,177: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,177: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,177: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,178: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,178: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,178: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,179: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,181: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,182: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-04-02 19:50:39,182: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-04-02 19:50:39,183: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,183: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,184: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,185: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,185: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,185: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,186: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,187: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,188: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,189: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-04-02 19:50:39,190: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-04-02 19:50:39,192: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-02 19:50:39,192: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,192: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,193: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,193: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,193: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,194: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,195: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,195: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,196: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,197: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,197: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,197: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,199: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-04-02 19:50:39,199: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,199: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,200: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,200: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,200: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,201: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,202: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-04-02 19:50:39,202: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-02 19:50:39,203: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,203: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,203: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,204: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,204: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,205: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,206: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-04-02 19:50:39,206: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,208: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,209: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-02 19:50:39,209: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,209: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,210: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,210: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,210: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,211: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,213: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-04-02 19:50:39,213: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-02 19:50:39,215: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,216: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,217: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,217: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,217: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,217: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,218: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,218: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,218: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,219: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,220: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,221: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-04-02 19:50:39,222: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-04-02 19:50:39,224: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,224: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,225: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,226: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,226: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,227: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,228: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,229: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,231: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-04-02 19:50:39,231: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-04-02 19:50:39,232: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,232: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,233: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,234: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,234: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,234: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,235: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,235: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,235: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,236: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,237: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,238: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-04-02 19:50:39,238: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-04-02 19:50:39,240: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,241: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,242: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 19:50:39[0m
2024-04-02 19:50:39,242: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,243: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,243: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,243: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,244: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,246: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 19:50:39,247: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-04-02 19:50:39,247: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-04-02 19:50:39,249: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-02 19:50:39,249: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,249: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,250: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,250: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,250: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,251: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,252: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,252: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,253: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,253: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,253: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,254: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,255: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-04-02 19:50:39,256: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,257: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,259: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-04-02 19:50:39,260: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-02 19:50:39,260: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,260: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,260: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,261: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,261: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,263: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-04-02 19:50:39,264: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,265: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,266: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-02 19:50:39,266: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,266: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,266: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,267: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,267: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,269: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-04-02 19:50:39,269: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-02 19:50:39,270: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,270: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,271: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,272: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,273: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-04-02 19:50:39,274: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-04-02 19:50:39,275: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,275: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,276: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,276: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 19:50:39,276: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,277: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 19:50:39,278: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-04-02 19:50:39,278: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-02 19:50:39,278: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-04-02 19:50:39,300: root: INFO: Backtesting finished
2024-04-02 19:50:44,373: backtest_stats: INFO: Backtest took 0:00:07.050146 for a speed of 0.000
